procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228858688 2976480 268336416    0    0     0   100 26376 20304  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 481536 228826688 2976480 268372656    0    0     0   128 18872 11681  1  1 98  0  0
 2  0 481536 228803296 2976480 268409552    0    0     0   244 23535 11747  1  1 98  0  0
 1  0 481536 228838032 2976480 268409552    0    0     0   100 13718 37288  2  1 98  0  0
 3  0 481536 228837632 2976480 268387024    0    0     0   252 13983 9738  1  0 98  0  0
12  0 481536 228822752 2976480 268397216    0    0     0    68 15393 11493  1  1 98  0  0
 2  0 481536 228833984 2976480 268405440    0    0     0   112 15214 15766  1  0 98  0  0
 2  0 481536 229109472 2976480 268116224    0    0     0   108 14434 11258  1  1 98  0  0
 1  0 481536 229090048 2976480 268164848    0    0     0   264 22156 12415  1  1 98  0  0
 1  0 481536 229024784 2976480 268195248    0    0     0   100 20812 11224  1  1 98  0  0
 3  0 481536 228989008 2976480 268238192    0    0     0    92 23033 11384  1  1 98  0  0
 1  0 481536 228932064 2976480 268284624    0    0     0    88 20930 18079  1  1 98  0  0
 2  0 481536 228926784 2976480 268317664    0    0     0   128 22699 12971  1  1 98  0  0
 3  0 481536 228890688 2976480 268360960    0    0     0   396 23799 11919  1  1 98  0  0
 3  0 481536 228822736 2976480 268396816    0    0     0    80 21407 34614  1  1 98  0  0
 3  0 481536 228842832 2976480 268409584    0    0     0    80 13586 9335  1  0 99  0  0
 3  0 481536 228830528 2976480 268384976    0    0     0    80 11878 11210  1  0 98  0  0
 2  0 481536 228785744 2976480 268393168    0    0     0   116 18266 19197  2  1 98  0  0
 3  0 481536 228771712 2976480 268401360    0    0     0   236 18005 35988  1  1 98  0  0
 1  0 481536 228798544 2976480 268409552    0    0     0    88 14763 9511  1  0 98  0  0
 1  0 481536 229050784 2976480 268151904    0    0     0   100 18989 12619  1  1 98  0  0
 1  0 481536 229028176 2976480 268189264    0    0     0   100 22594 11799  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 229064032 2976480 268225744    0    0     0   128 19447 12898  1  1 98  0  0
 3  0 481536 228995248 2976480 268262720    0    0     0   372 24910 19349  1  1 98  0  0
 2  0 481536 228961552 2976480 268321744    0    0     0    80 20864 11805  1  1 98  0  0
 3  0 481536 228932752 2976480 268342192    0    0     0    80 19856 9118  1  1 98  0  0
 2  0 481536 228887968 2976480 268385200    0    0     0    80 23945 11187  1  1 98  0  0
 3  0 481536 228874848 2976480 268409616    0    0     0   116 15777 11689  1  1 99  0  0
 2  0 481536 228900608 2976480 268382960    0    0     0   236 12773 19311  1  1 98  0  0
 2  0 481536 228904080 2976480 268390768    0    0     0   100 16053 13774  1  0 98  0  0
 1  0 481536 228869296 2976480 268399344    0    0     0   100 16395 13297  1  0 98  0  0
 1  0 481536 228891568 2976480 268407536    0    0     0   100 19094 35654  2  1 97  0  0
 4  0 481536 229136032 2976480 268138048    0    0     0   100 16975 11424  1  1 98  0  0
 3  0 481536 229094560 2976480 268170976    0    0     0   424 24371 34662  1  1 98  0  0
 3  0 481536 229066880 2976480 268214208    0    0     0    72 24434 19006  1  1 98  0  0
 1  0 481536 228994656 2976480 268250320    0    0     0    76 17850 9942  1  1 98  0  0
 4  0 481536 228956144 2976480 268293232    0    0     0    84 21322 8106  1  1 99  0  0
 1  0 481536 228881440 2976480 268336224    0    0     0    76 23242 12502  1  1 98  0  0
 2  0 481536 228829184 2976480 268372768    0    0     0   248 19040 11240  1  1 98  0  0
 2  0 481536 228811360 2976480 268409664    0    0     0   100 23206 13238  1  1 98  0  0
 1  0 481536 228814496 2976480 268409664    0    0     0   100 11011 19940  1  1 98  0  0
 1  0 481536 228840016 2976480 268387104    0    0     0   100 15552 12059  1  1 98  0  0
 1  0 481536 228849008 2976480 268397344    0    0     0   100 15536 11852  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 481536 228871904 2976480 268405552    0    0     0   344 15003 10876  1  0 98  0  0
19  0 481536 229161488 2976480 268116864    0    0     0   104 13792 11963  1  0 98  0  0
 1  0 481536 229162416 2976480 268165040    0    0     0    56 20656 9380  1  1 98  0  0
 2  0 481536 229110832 2976480 268195424    0    0     0    88 20366 18223  1  1 98  0  0
 3  0 481536 229042032 2976480 268238368    0    0     0   100 24666 12767  1  1 98  0  0
 1  0 481536 228982112 2976480 268286960    0    0     0   260 26144 59120  2  1 97  0  0
 1  0 481536 228930144 2976480 268317792    0    0     0   128 21947 12884  1  1 98  0  0
 1  0 481536 228869024 2976480 268361072    0    0     0   100 23410 11681  1  1 98  0  0
 5  0 481536 228800736 2976480 268397296    0    0     0   100 21667 21500  1  1 98  0  0
 7  0 481536 228756416 2976480 268409696    0    0     0    92 17696 15531  2  1 97  0  0
11  0 481536 228806912 2976480 268364768    0    0     0   368 9976 11615  1  1 98  0  0
 4  0 481536 229526176 2976480 268036672    0    0     0    72 8901 9372  0  1 99  0  0
 3  0 481536 230517584 2976480 268031904    0    0     0    96 10304 11082  1  1 98  0  0
 1  0 481536 230484608 2976480 268021696    0    0     0   284 12648 10819  1  1 98  0  0
 1  0 481536 230112016 2976480 268031920    0    0     0   100 14803 20405  1  1 98  0  0
 1  0 481536 230073408 2976480 268031920    0    0     0   100 11705 12075  1  1 98  0  0
 2  0 481536 229732864 2976480 268042176    0    0     0   100 12081 12007  1  1 98  0  0
 1  0 481536 229533024 2976480 268058464    0    0     0   188 10803 12613  1  1 98  0  0
 1  0 481536 229224992 2976480 268060576    0    0     0   408 12324 12162  2  1 97  0  0
 4  0 481536 229149216 2976480 268078960    0    0     0    84 27390 11632  1  1 98  0  0
 2  0 481536 229091216 2976480 268095424    0    0     0    68 25593 41201  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 481536 229071984 2976480 268103600    0    0     0    80 15235 17582  1  1 98  0  0
 2  0 481536 229050096 2976480 268113824    0    0     0   144 16804 26470  1  1 98  0  0
 2  0 481536 229076736 2976480 268122048    0    0     0   248 15836 11408  1  0 98  0  0
 1  0 481536 229066528 2976480 268134272    0    0     0   100 16825 12952  1  1 98  0  0
 2  0 481536 229041984 2976480 268177536    0    0     0   272 25860 13954  1  1 98  0  0
 1  0 481536 229016304 2976480 268213776    0    0     0   100 20012 18571  1  1 98  0  0
 2  0 481536 228963232 2976480 268253200    0    0     0    92 24642 12415  2  1 97  0  0
 1  0 481536 228964768 2976480 268299648    0    0     0   160 21651 10787  1  1 98  0  0
 7  0 481536 228960784 2976480 268330192    0    0     0    92 18844 11906  1  1 98  0  0
 2  0 481536 228940592 2976480 268373472    0    0     0   220 23088 10380  1  1 98  0  0
 4  0 481536 228891760 2976480 268425648    0    0     0    80 20030 17924  1  1 98  0  0
 3  0 481536 228833664 2976480 268452640    0    0     0    80 21071 10505  1  1 98  0  0
 1  0 481536 228839968 2976480 268471104    0    0     0   124 15584 12037  1  1 98  0  0
 2  0 481536 228889344 2976480 268438272    0    0     0   100 11641 12062  1  0 98  0  0
 1  0 481536 228869888 2976480 268446464    0    0     0   488 19386 36711  2  1 98  0  0
 2  0 481536 228871952 2976480 268454688    0    0     0    92 13992 10066  1  0 98  0  0
 1  0 481536 228840704 2976480 268462880    0    0     0    88 18014 19379  1  1 98  0  0
 1  0 481536 229038752 2976480 268264432    0    0     0   128 17529 32163  1  1 98  0  0
 4  0 481536 229090720 2976480 268158960    0    0     0    92 19184 14930  1  1 98  0  0
 9  0 481536 229014496 2976480 268201856    0    0     0   204 22671 10216  1  1 98  0  0
 3  0 481536 229018256 2976480 268245888    0    0     0    76 19340 11095  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 481536 229003040 2976480 268281232    0    0     0    92 22240 11764  1  1 98  0  0
 1  0 481536 228941968 2976480 268324192    0    0     0   124 24754 18126  1  1 98  0  0
 1  0 481536 228881584 2976480 268360736    0    0     0   100 20726 12634  1  1 98  0  0
 2  0 481536 228836256 2976480 268397952    0    0     0   316 21919 9792  1  1 99  0  0
 1  0 481536 228813504 2976480 268446656    0    0     0    88 22390 12622  1  1 98  0  0
 1  0 481536 228802560 2976480 268471104    0    0     0   100 17854 12033  1  1 98  0  0
 2  0 481536 228862208 2976480 268434336    0    0     0   128 11414 13553  1  0 98  0  0
 3  0 481536 228824016 2976480 268444448    0    0     0    92 15323 17749  1  1 98  0  0
 3  0 481536 228790864 2976480 268452640    0    0     0   204 17182 34912  1  1 98  0  0
 1  0 481536 228800544 2976480 268460832    0    0     0    76 14712 9737  1  0 98  0  0
 2  0 481536 228802816 2976480 268469056    0    0     0    92 15660 12200  1  0 98  0  0
 2  0 481536 229079344 2976480 268152992    0    0     0   108 16940 10117  1  1 98  0  0
 1  0 481536 229040736 2976480 268189440    0    0     0    88 20484 18569  1  1 98  0  0
 3  0 481536 229010784 2976480 268228800    0    0     0   244 27336 34283  2  1 97  0  0
 1  0 481536 229007488 2976480 268275216    0    0     0   176 23460 13119  1  1 98  0  0
 3  0 481536 229023920 2976480 268316832    0    0     0   100 18882 11398  1  1 98  0  0
 2  0 481536 228935808 2976480 268349040    0    0     0    92 23985 12716  1  1 98  0  0
 1  0 481536 228859744 2976480 268407936    0    0     0   120 20398 10366  1  1 98  0  0
 4  0 481536 228811216 2976480 268428208    0    0     0   228 21081 18280  1  1 98  0  0
 3  0 481536 228800544 2976480 268471104    0    0     0    76 22581 11632  1  1 98  0  0
 2  0 481536 228820880 2976480 268471136    0    0     0    84 8443 12119  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228874336 2976480 268440352    0    0     0    76 14586 10713  1  0 98  0  0
 2  0 481536 228853360 2976480 268450560    0    0     0   128 16688 13459  1  1 98  0  0
 1  0 481536 228821248 2976480 268458752    0    0     0   384 18043 34795  2  1 98  0  0
 1  0 481536 228805984 2976480 268466944    0    0     0   100 17019 19584  1  1 98  0  0
 2  0 481536 229138672 2976480 268140656    0    0     0   100 14231 11518  1  1 98  0  0
 3  0 481536 229085728 2976480 268177840    0    0     0    92 22590 11957  1  1 98  0  0
 1  0 481536 229083440 2976480 268232608    0    0     0   120 20185 10168  1  1 98  0  0
 5  0 481536 229027936 2976480 268256832    0    0     0   216 18105 8706  1  1 99  0  0
 4  0 481536 228991312 2976480 268300064    0    0     0    64 23734 11233  1  1 98  0  0
 5  0 481536 228945152 2976480 268347888    0    0     0    92 24088 41293  1  1 97  0  0
 1  0 481536 228896752 2976480 268379232    0    0     0    88 23738 12733  1  1 98  0  0
 1  0 481536 228863104 2976480 268422144    0    0     0   132 23195 11538  1  1 98  0  0
 1  0 481536 228830864 2976480 268458720    0    0     0   376 19821 12905  1  1 98  0  0
 1  0 481536 228815744 2976480 268471072    0    0     0   104 17118 13691  1  1 98  0  0
 1  0 481536 228866992 2976480 268438304    0    0     0   100 14744 20069  1  1 98  0  0
 2  0 481536 228861280 2976480 268446496    0    0     0  2164 14694 11076  1  0 98  0  0
 4  0 481536 228843744 2976480 268456704    0    0     0   108 14402 11411  1  0 98  0  0
 4  0 481536 228835392 2976480 268464896    0    0     0    68 17168 33069  1  1 98  0  0
 1  0 481536 229161696 2976480 268129360    0    0     0    88 15843 12971  1  1 98  0  0
 2  0 481536 229074272 2976480 268181312    0    0     0   260 20148 11227  1  1 98  0  0
 1  0 481536 229030848 2976480 268208064    0    0     0   404 23702 19378  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228959376 2976480 268250896    0    0     0   100 23991 12283  1  1 98  0  0
 2  0 481536 228892848 2976480 268294400    0    0     0   140 19215 12634  1  1 98  0  0
 1  0 481536 228844944 2976480 268330272    0    0     0   100 23194 11810  1  1 98  0  0
 2  0 481536 228808224 2976480 268373232    0    0     0   100 23019 12593  1  1 98  0  0
 5  0 481536 228782560 2976480 268409776    0    0     0   248 17259 8824  1  1 99  0  0
 3  0 481536 228708688 2976480 268447008    0    0     0    68 26307 41420  1  1 98  0  0
 2  0 481536 228725776 2976480 268471168    0    0     0   108 15031 10545  1  0 99  0  0
 1  0 481536 228785520 2976480 268435872    0    0     0    88 12814 14946  1  0 98  0  0
 3  0 481536 228757056 2976480 268444512    0    0     0    92 14280 9781  1  0 98  0  0
 3  0 481536 228755888 2976480 268454720    0    0     0   348 15883 12423  1  0 98  0  0
 5  0 481536 228731152 2976480 268462912    0    0     0   100 16201 17507  1  1 98  0  0
 1  0 481536 228802928 2976480 268398032    0    0     0   128 19604 37942  2  1 98  0  0
 3  0 481536 229056768 2976480 268159136    0    0     0    92 18657 11697  1  1 98  0  0
 2  0 481536 229024048 2976480 268201984    0    0     0    88 21888 9554  1  1 99  0  0
 3  0 481536 228974560 2976480 268238448    0    0     0   216 17033 10541  1  1 98  0  0
 3  0 481536 228925888 2976480 268286720    0    0     0    76 21952 10280  1  1 99  0  0
 2  0 481536 228891536 2976480 268324256    0    0     0    92 24950 19290  1  1 98  0  0
 2  0 481536 228837600 2976480 268360800    0    0     0   116 20864 12388  1  1 98  0  0
 3  0 481536 228811856 2976480 268398064    0    0     0    96 23784 12507  1  1 98  0  0
 2  0 481536 228781888 2976480 268454432    0    0     0   456 22237 12194  1  1 98  0  0
 1  0 481536 228784336 2976480 268471168    0    0     0   100 19418 12858  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 481536 228836064 2976480 268434336    0    0     0    92 10002 12359  1  0 98  0  0
 1  0 481536 229200480 2976480 268415856    0    0     0   124 16176 42041  1  1 98  0  0
 6  0 481536 229607408 2976480 268036304    0    0     0   104 10041 11512  1  1 98  0  0
 9  0 481536 230697488 2976480 268022000    0    0     0   224 10737 10603  1  1 98  0  0
 3  0 481536 230652944 2976480 268021792    0    0     0   256 13595 11795  1  1 98  0  0
 1  0 481536 230243200 2976480 268032032    0    0     0    88 17921 35392  1  1 98  0  0
 2  0 481536 229951904 2976480 268042272    0    0     0   188 10760 12425  1  1 98  0  0
 2  0 481536 229836160 2976480 268042288    0    0     0    92 12280 19125  1  1 98  0  0
 1  0 481536 229549504 2976480 268058560    0    0     0   524 10670 13111  1  1 98  0  0
 4  0 481536 229327744 2976480 268064720    0    0     0    92 8480 11015  1  1 98  0  0
 2  0 481536 229233536 2976480 268085152    0    0     0    88 30311 12176  1  1 98  0  0
 1  0 481536 229160416 2976480 268101632    0    0     0   164 25904 13537  1  1 98  0  0
 4  0 481536 229188208 2976480 268109840    0    0     0    92 15709 18096  1  1 98  0  0
 2  0 481536 229194352 2976480 268118032    0    0     0   228 13917 9871  1  0 98  0  0
 2  0 481536 229161856 2976480 268126256    0    0     0    80 14903 11466  1  0 98  0  0
 2  0 481536 229149792 2976480 268134480    0    0     0    88 14667 10491  1  0 98  0  0
 2  0 481536 229105248 2976480 268163168    0    0     0   148 20884 13548  1  1 98  0  0
 5  0 481536 229049280 2976480 268207296    0    0     0    84 20065 12868  1  1 98  0  0
 2  0 481536 229004960 2976480 268242528    0    0     0   328 25808 38781  1  1 98  0  0
 3  0 481536 228996752 2976480 268285632    0    0     0   100 22749 11931  1  1 98  0  0
 1  0 481536 228966336 2976480 268322208    0    0     0   100 23086 36834  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228886848 2976480 268359120    0    0     0   100 22503 11260  1  1 98  0  0
 3  0 481536 228865840 2976480 268408272    0    0     0   116 19977 11754  1  1 98  0  0
 1  0 481536 228828752 2976480 268438656    0    0     0   228 21121 10921  1  1 98  0  0
 1  0 481536 228764896 2976480 268481568    0    0     0   100 26755 20281  1  1 98  0  0
 2  0 481536 228759568 2976480 268529728    0    0     0    96 19151 10198  1  1 98  0  0
 1  0 481536 228756176 2976480 268530528    0    0     0    80 12733 13734  1  0 98  0  0
 2  0 481536 228809568 2976480 268493600    0    0     0   108 10741 8827  1  0 99  0  0
 1  0 481536 228786048 2976480 268501792    0    0     0   380 15645 12311  1  0 98  0  0
 2  0 481536 228756160 2976480 268509984    0    0     0   100 16261 12541  1  0 98  0  0
 2  0 481536 228783968 2976480 268518208    0    0     0   256 17151 19878  1  1 98  0  0
 2  0 481536 228756480 2976480 268526400    0    0     0   100 15382 11185  1  0 98  0  0
 3  0 481536 229148480 2976480 268159008    0    0     0   116 13493 9739  1  1 98  0  0
 1  0 481536 229114896 2976480 268193664    0    0     0    76 21429 10701  1  1 98  0  0
 4  0 481536 229098704 2976480 268236880    0    0     0    92 25651 25519  1  1 98  0  0
 2  0 481536 229070832 2976480 268273248    0    0     0   252 23452 49454  1  1 98  0  0
 1  0 481536 229003104 2976480 268310160    0    0     0    88 23053 12244  1  1 98  0  0
 2  0 481536 228936720 2976480 268359328    0    0     0   124 21422 9712  1  1 98  0  0
 1  0 481536 228908768 2976480 268392736    0    0     0    88 20735 12815  1  1 98  0  0
 1  0 481536 228881504 2976480 268432608    0    0     0   104 26258 13472  1  1 98  0  0
 1  0 481536 228824160 2976480 268485312    0    0     0   312 21850 13138  1  1 98  0  0
 2  0 481536 228771040 2976480 268511968    0    0     0    92 22462 18656  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 481536 228775088 2976480 268530560    0    0     0    80 14606 10644  1  0 99  0  0
 3  0 481536 228799808 2976480 268491232    0    0     0   108 11464 12227  1  0 98  0  0
 2  0 481536 228795280 2976480 268499776    0    0     0    80 14088 10300  1  0 98  0  0
 2  0 481536 228790496 2976480 268507968    0    0     0   220 15065 10501  1  0 98  0  0
 2  0 481536 228775552 2976480 268516192    0    0     0   100 29391 20320  3  1 96  0  0
 3  0 481536 228736800 2976480 268526400    0    0     0    92 16134 18168  1  1 98  0  0
 1  0 481536 229122064 2976480 268145040    0    0     0   120 14108 12171  1  1 98  0  0
 2  0 481536 229094416 2976480 268188032    0    0     0   100 24481 14568  1  1 98  0  0
 3  0 481536 229033344 2976480 268224304    0    0     0   376 22397 35441  1  1 98  0  0
 4  0 481536 228965984 2976480 268261568    0    0     0    84 34753 40094  2  1 97  0  0
 3  0 481536 228930528 2976480 268310368    0    0     0    68 20996 9515  1  1 98  0  0
 1  0 481536 228850368 2976480 268346848    0    0     0   116 19761 18582  1  1 98  0  0
 3  0 481536 228805584 2976480 268383680    0    0     0    92 23670 11427  1  1 98  0  0
 1  0 481536 228761088 2976480 268442912    0    0     0   296 21299 11889  1  1 98  0  0
 2  0 481536 228730064 2976480 268463168    0    0     0    96 21928 13088  1  1 98  0  0
 2  0 481536 228704544 2976480 268506048    0    0     0    88 24199 11425  1  1 98  0  0
 1  0 481536 228697408 2976480 268530624    0    0     0   132 17702 19677  1  1 98  0  0
 1  0 481536 228753120 2976480 268489792    0    0     0   100 11976 14037  1  0 98  0  0
 2  0 481536 228755040 2976480 268497792    0    0     0   248 14737 10929  1  0 98  0  0
 3  0 481536 228723776 2976480 268508032    0    0     0    72 13303 8940  1  0 99  0  0
 1  0 481536 228729040 2976480 268516224    0    0     0    76 14204 10210  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228742720 2976480 268524416    0    0     0   100 15464 12076  1  0 98  0  0
 3  0 481536 229134656 2976480 268139488    0    0     0   376 16285 19510  1  1 98  0  0
 1  0 481536 229117216 2976480 268188656    0    0     0    88 23756 34627  1  1 98  0  0
 2  0 481536 229085120 2976480 268218272    0    0     0   136 22332 11705  1  1 98  0  0
 3  0 481536 229059936 2976480 268261264    0    0     0    88 23205 10851  1  1 98  0  0
 2  0 481536 228964496 2976480 268301344    0    0     0   100 22396 34565  1  1 98  0  0
 3  0 481536 228941888 2976480 268340832    0    0     0   264 22243 11812  1  1 98  0  0
 3  0 481536 228889424 2976480 268383904    0    0     0    80 22308 16566  1  1 98  0  0
 9  0 481536 228841984 2976480 268420080    0    0     0    80 19140 12094  1  1 98  0  0
 1  0 481536 228779072 2976480 268457184    0    0     0    88 22153 10546  1  1 98  0  0
 2  0 481536 228734352 2976480 268506368    0    0     0   100 23646 11698  1  1 98  0  0
 3  0 481536 228724192 2976480 268530624    0    0     0   232 18279 13553  1  1 98  0  0
 2  0 481536 228786912 2976480 268489792    0    0     0   116 10169 17549  1  0 98  0  0
 2  0 481536 228795648 2976480 268497792    0    0     0   104 15160 14047  1  1 98  0  0
 1  0 481536 228795456 2976480 268505984    0    0     0    88 14652 10469  1  0 98  0  0
 2  0 481536 228823072 2976480 268514176    0    0     0    92 15927 11955  1  0 98  0  0
 5  0 481536 228811056 2976480 268522368    0    0     0   320 14423 10983  1  0 98  0  0
 1  0 481536 229206528 2976480 268139456    0    0     0   128 16747 34858  1  1 98  0  0
 2  0 481536 229175536 2976480 268175424    0    0     0    92 19166 18090  1  1 98  0  0
 1  0 481536 229103472 2976480 268212432    0    0     0    88 23050 11216  1  1 98  0  0
 1  0 481536 229070272 2976480 268271552    0    0     0   100 20911 11803  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 229000848 2976480 268291680    0    0     0   244 20605 12407  1  1 98  0  0
 2  0 481536 228945120 2976480 268334944    0    0     0   124 26079 33420  1  1 98  0  0
 2  0 481536 228917632 2976480 268378912    0    0     0    80 20351 12464  1  1 98  0  0
 3  0 481536 228879776 2976480 268414304    0    0     0    80 21195 15511  1  1 98  0  0
 2  0 481536 228823296 2976480 268457408    0    0     0    88 23856 12613  1  1 98  0  0
 4  0 481536 228783616 2976480 268493824    0    0     0   224 17754 11026  1  1 98  0  0
 1  0 481536 228767200 2976480 268530688    0    0     0   164 21435 12041  1  1 98  0  0
 2  0 481536 228768992 2976480 268530688    0    0     0   124 11502 13124  1  0 98  0  0
 3  0 481536 228789136 2976480 268495808    0    0     0   232 15142 11247  1  0 98  0  0
 1  0 481536 228782464 2976480 268504000    0    0     0   100 17082 18896  1  1 98  0  0
 3  0 481536 228761728 2976480 268514240    0    0     0   100 15969 13338  1  1 98  0  0
 4  0 481536 228791936 2976480 268522432    0    0     0    84 19583 30833  2  1 97  0  0
 2  0 481536 228828832 2976480 268482272    0    0     0    96 14880 10808  1  0 98  0  0
 2  0 481536 229144288 2976480 268175136    0    0     0   496 18049 10761  1  1 98  0  0
 7  0 481536 229113472 2976480 268212592    0    0     0    92 25294 19682  1  1 98  0  0
 2  0 481536 229067744 2976480 268248880    0    0     0    88 18334 10407  1  1 98  0  0
 2  0 481536 228982640 2976480 268285792    0    0     0   100 23480 11796  1  1 98  0  0
 4  0 481536 228940016 2976480 268339968    0    0     0   120 21905 14172  1  1 98  0  0
 1  0 481536 228902880 2976480 268365120    0    0     0   228 22903 31694  1  1 98  0  0
 2  0 481536 228856160 2976480 268408384    0    0     0   100 24675 12688  1  1 98  0  0
 6  0 481536 228786704 2976480 268454880    0    0     0    84 21645 18933  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 228759056 2976480 268487744    0    0     0    76 21197 10517  1  1 98  0  0
 4  0 481536 228736336 2976480 268530656    0    0     0   132 22765 11458  1  1 98  0  0
 2  0 481536 228737104 2976480 268530656    0    0     0   356 10236 12823  1  0 98  0  0
 5  0 481536 228839840 2976480 268471680    0    0     0    92 9587 11243  1  1 98  0  0
 2  0 481536 229663008 2976480 268037312    0    0     0    88 12213 12026  1  1 98  0  0
 1  0 481536 230687520 2976480 268032384    0    0     0   100 17104 42252  1  2 97  0  0
 2  0 481536 231337984 2976480 268005824    0    0     0   276 15751 13870  1  1 98  0  0
 2  0 481536 231432736 2976480 268005696    0    0     0   256 8283 10826  1  0 99  0  0
 0  0 481536 231434128 2976480 268005696    0    0     0    88 7771 11256  0  0 99  0  0
 1  0 481536 231435200 2976480 268005696    0    0     0    92 8102 11055  1  0 99  0  0
 3  0 481536 231425840 2976480 268005712    0    0     0    88 9664 12173  1  0 99  0  0
 1  0 481536 231414688 2976480 268005712    0    0     0   132 9104 17712  1  0 99  0  0
 1  0 481536 231408512 2976480 268005712    0    0     0   272 9521 12026  1  1 99  0  0
 3  0 481536 231387648 2976480 268005712    0    0     0    92 9655 23191  1  0 99  0  0
 1  0 481536 231342928 2976480 268005712    0    0     0    88 10487 21992  1  1 99  0  0
 2  0 481536 231346832 2976480 268005712    0    0     0   100 8729 11958  1  0 99  0  0
 2  0 481536 231350816 2976480 268005728    0    0     0    84 8778 18081  1  0 99  0  0
 0  0 481536 231368736 2976480 268005712    0    0     0   368 8041 10313  1  0 99  0  0
 1  0 481536 231384448 2976480 268005712    0    0     0   100 9251 12702  1  0 99  0  0
 2  0 481536 231409168 2976480 268005728    0    0     0    92 8310 10974  1  0 99  0  0
 0  0 481536 231405456 2976480 268005728    0    0     0    88 11675 34290  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 481536 231439040 2976480 268005728    0    0     0    92 7929 10025  0  0 99  0  0
 8  0 481536 231447280 2976480 268005728    0    0     0   256 9488 17781  1  1 99  0  0
 1  0 481536 231417584 2976480 268005728    0    0     0    88 8719 11291  1  0 99  0  0
 0  0 481536 231392864 2976480 268005728    0    0     0   100 8916 11543  1  0 99  0  0
 2  0 481536 231413840 2976480 268005728    0    0     0    92 8774 11809  1  0 99  0  0
 1  0 481536 231413584 2976480 268005728    0    0     0    80 7245 9605  0  0 99  0  0
 0  0 481536 231428512 2976480 268005728    0    0     0   284 8950 12330  1  0 99  0  0
 0  0 481536 231419968 2976480 268005728    0    0     0   132 9275 18143  1  0 99  0  0
 1  0 481536 231402976 2976480 268005744    0    0     0    92 8624 11847  1  0 99  0  0
 2  0 481536 231389808 2976480 268005744    0    0     0    80 10631 32762  1  1 99  0  0
 1  0 481536 231377856 2976480 268005744    0    0     0    88 8538 12535  1  0 99  0  0
 1  0 481536 231381744 2976480 268005760    0    0     0   228 7576 9835  0  0 99  0  0
 2  0 481536 231403648 2976480 268005760    0    0     0   124 9371 16831  1  0 99  0  0
 1  0 481536 231399136 2976480 268005760    0    0     0    92 7640 11901  0  0 99  0  0
 2  0 481536 231380848 2976480 268005760    0    0     0    80 11290 35327  1  1 98  0  0
 0  0 481536 231387152 2976480 268005760    0    0     0    88 8059 10549  0  0 99  0  0
 0  0 481536 231386944 2976480 268005760    0    0     0   396 9314 12420  1  0 99  0  0
 0  0 481536 231348880 2976480 268005760    0    0     0   124 10826 14088  1  0 99  0  0
 3  0 481536 231376736 2976480 268005760    0    0     0    92 10824 20131  1  1 99  0  0
