# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4084     13      0      0      0      0     62      4 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4242     13      0      0      0      0     27      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4314     13      0      0      0      0     27      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     93      0      0      0      0      0   2619   1500    100      0   4338     13      0      0      0      0    183      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      8      0      0      0      0      0   2619   1500    100      0   4372     13      0      0      0      0    136    332 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     40      0      0      0      0      0   2619   1500    100      0   4398     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     91     56     60     47      0      0      0      0      0   2619   1500    100      0   4414     13      0      0      0      0    183    199 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     88      0      0      0      0      0   2619   1500    100      0   4452     13      0      0      0      0      3     13 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    115     57     60     93      2      0      0      0      0   2619   1500    100      0   4458     13      0      0      0      0   5251    779 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     96     56     60      0      0      0      0      0      0   2619   1500    100      0   4358     13      0      0      0      0      1      2 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4430     13      0      0      0      0      1      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     76      0      0      0      0      0   2619   1500    100      0   4334     13      0      0      0      0    183    200 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     57      0      0      0      0      0   2619   1500    100      0   4366     13      0      0      0      0     16     94 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     28      0      0      0      0      0   2619   1500    100      0   4404     13      0      0      0      0    104     22 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     39      0      0      0      0      0   2619   1500    100      0   4436     13      0      0      0      0    136     23 
    1     88     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     41      0      0      0      0      0   2619   1500    100      0   4446     13      0      0      0      0      2    348 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    120     57     60     90      2      0      0      0      0   2619   1500    100      0   4302     13      0      0      0      0      0      2 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4374     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     90     56     60      0      0      0      0      0      0   2619   1500    100      0   4446     13      0      0      0      0      0      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4356     13      0      0      0      0    136     22 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     47      0      0      0      0      0   2619   1500    100      0   4366     13      0      0      0      0     82     14 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     47      0      0      0      0      0   2619   1500    100      0   4400     13      0      0      0      0     92    199 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     98      0      0      0      0      0   2619   1500    100      0   4436     13      0      0      0      0     11     15 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     97     56     60     89      2      0      0      0      0   2619   1500    100      0   4458     13      0      0      0      0   2435    704 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0    114     56     60      0      0      0      0      0      0   2619   1500    100      0   4318     13      0      0      0      0      1      2 
    1     88     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4390     13      0      0      0      0      1      2 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4330     13      0      0      0      0      1      1 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     81      0      0      0      0      0   2619   1500    100      0   4350     13      0      0      0      0     58    158 
    1     89     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     91     56     60     65      0      0      0      0      0   2619   1500    100      0   4388     13      0      0      0      0    138     22 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4420     13      0      0      0      0    132     21 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     30      0      0      0      0      0   2619   1500    100      0   4430     13      0      0      0      0     82      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    105     57     60     90      2      0      0      0      0   2619   1500    100      0   4458     13      0      0      0      0   4864    540 
    1     88     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    105     56     60      0      0      0      0      0      0   2619   1500    100      0   4334     13      0      0      0      0     27      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4406     13      0      0      0      0      0      2 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     13      0      0      0      0      0   2619   1500    100      0   4340     13      0      0      0      0    137     18 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     39      0      0      0      0      0   2619   1500    100      0   4366     13      0      0      0      0      1      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60     51      0      0      0      0      0   2619   1500    100      0   4382     13      0      0      0      0    184      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60     51      0      0      0      0      0   2619   1500    100      0   4418     13      0      0      0      0    244    161 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4452     13      0      0      0      0    131     21 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0    111     57     61     90      2      0      0      0      0   2619   1500    100      0   4458     13      0      0      0      0   5468    797 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     98     56     60      0      0      0      0      0      0   2619   1500    100      0   4354     13      0      0      0      0      0      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4426     13      0      0      0      0      0      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     67      0      0      0      0      0   2619   1500    100      0   4338     13      0      0      0      0    189     14 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     89      0      0      0      0      0   2619   1500    100      0   4372     13      0      0      0      0    134     22 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4404     13      0      0      0      0    100    329 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4430     13      0      0      0      0      1     10 
    1     89     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     97      0      0      0      0      0   2619   1500    100      0   4450     13      0      0      0      0      2      0 
    1     89     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    122     57     60     88      2      0      0      0      0   2619   1500    100      0   4290     13      0      0      0      0      3      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      2      0 
    0     93     56     60      1      0      0      0      0      0   2619   1500    100      0   2096     11      0      0      0      0      1      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0   1288      9      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     92     56     60      0      0      0      0      0      0   2619   1500    100      0    622      7      0      0      0      0      2      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     92     56     60      0      0      0      0      0      0   2619   1500    100      0   1150     11      0      0      0      0      0     21 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      1      0 
    0     92     56     60      0      0      0      0      0      0   2619   1500    100      0   1412     13      0      0      0      0      1     21 
    1     89     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      1      0 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0   1662     13      0      0      0      0    123      5 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     90     56     60      0      0      0      0      0      0   2619   1500    100      0   1988     13      0      0      0      0      0      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4448     13      0      0      0      0     53      7 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4766     13      0      0      0      0     27      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4842     13      0      0      0      0      0      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4910     13      0      0      0      0      1     14 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     86      0      0      0      0      0   2619   1500    100      0   4932     13      0      0      0      0     92    199 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     91      0      0      0      0      0   2619   1500    100      0   4968     13      0      0      0      0     51    343 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   5000     13      0      0      0      0      1     10 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   5032     13      0      0      0      0     85     23 
    1     89     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60     79      0      0      0      0      0   2619   1500    100      0   5042     13      0      0      0      0      2      8 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0    104     57     60     88      2      0      0      0      0   2619   1500    100      0   5070     13      0      0      0      0   5795    719 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    112     56     60      0      0      0      0      0      0   2619   1500    100      0   4902     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4978     13      0      0      0      0      0      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5046     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     39      0      0      0      0      0   2619   1500    100      0   4914     13      0      0      0      0     84      0 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     51      0      0      0      0      0   2619   1500    100      0   4950     13      0      0      0      0      3    100 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     58      0      0      0      0      0   2619   1500    100      0   4984     13      0      0      0      0     84    343 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   5016     13      0      0      0      0      3     11 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   5048     13      0      0      0      0     78     22 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     64      0      0      0      0      0   2619   1500    100      0   5058     13      0      0      0      0      2    430 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    128     57     60     90      2      0      0      0      0   2619   1500    100      0   4874     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4946     13      0      0      0      0      0      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5018     13      0      0      0      0      0      3 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4920     13      0      0      0      0    137     22 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60     88      0      0      0      0      0   2619   1500    100      0   4930     13      0      0      0      0     82     14 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     95      0      0      0      0      0   2619   1500    100      0   4962     13      0      0      0      0     93    199 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     25      0      0      0      0      0   2619   1500    100      0   5000     13      0      0      0      0     18     15 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      4      0      0      0      0      0   2619   1500    100      0   5026     13      0      0      0      0      3     17 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     39      0      0      0      0      0   2619   1500    100      0   5064     13      0      0      0      0    139     22 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    111     57     60     88      2      0      0      0      0   2619   1500    100      0   5070     13      0      0      0      0   7464   1029 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    106     56     60      0      0      0      0      0      0   2619   1500    100      0   4914     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4986     13      0      0      0      0      0      2 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5058     13      0      0      0      0      1      2 
    1     88     49     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     39      0      0      0      0      0   2619   1500    100      0   4936     13      0      0      0      0    136     22 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     47      0      0      0      0      0   2619   1500    100      0   4946     13      0      0      0      0     83      1 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60     79      0      0      0      0      0   2619   1500    100      0   4978     13      0      0      0      0     93    200 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     98      0      0      0      0      0   2619   1500    100      0   5016     13      0      0      0      0     17      5 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   5048     13      0      0      0      0     74     22 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     92     56     60      1      0      0      0      0      0   2619   1500    100      0   5070     13      0      0      0      0   4253   1029 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0    123     56     60     91      2      0      0      0      0   2619   1500    100      0   4882     13      0      0      0      0      0      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4954     13      0      0      0      0      0      2 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5026     13      0      0      0      0      0      2 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     65      0      0      0      0      0   2619   1500    100      0   4920     13      0      0      0      0    130     21 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4952     13      0      0      0      0    129     21 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     80      0      0      0      0      0   2619   1500    100      0   4974     13      0      0      0      0      1     14 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     66      0      0      0      0      0   2619   1500    100      0   4998     13      0      0      0      0    183    199 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      7      0      0      0      0      0   2619   1500    100      0   5026     13      0      0      0      0      3    133 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5064     13      0      0      0      0    137     22 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    115     57     60     90      2      0      0      0      0   2619   1500    100      0   5070     13      0      0      0      0   7031   1043 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    101     56     60      0      0      0      0      0      0   2619   1500    100      0   4922     13      0      0      0      0     27      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4994     13      0      0      0      0     27      1 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5066     13      0      0      0      0     27      0 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4936     13      0      0      0      0    132     21 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   4968     13      0      0      0      0    130     21 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     52      0      0      0      0      0   2619   1500    100      0   4990     13      0      0      0      0    159      0 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     69      0      0      0      0      0   2619   1500    100      0   5010     13      0      0      0      0    183    199 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     63      0      0      0      0      0   2619   1500    100      0   5042     13      0      0      0      0     14     94 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     99     57     60     89      2      0      0      0      0   2619   1500    100      0   5070     13      0      0      0      0   4015    741 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    118     56     60      6      1      0      0      0      0   2619   1500    100      0   2970     13      0      0      0      0     20     22 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0   1622     11      0      0      0      0     21     22 
    1     89     48     53      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     93     56     60      1      0      0      0      0      0   2619   1500    100      0    616      7      0      0      0      0      0      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0    632      9      0      0      0      0     21     18 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     92     56     60      0      0      0      0      0      0   2619   1500    100      0   1152     11      0      0      0      0     20     18 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      1      1 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0   1414     13      0      0      0      0     21     20 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      1      0 
    0     93     56     60      0      0      0      0      0      0   2619   1500    100      0   1700     13      0      0      0      0    231     20 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      1      0      0      0      0      0   2619   1500    100      0   2378     13      0      0      0      0      1      2 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      1      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   4988     13      0      0      0      0      3      5 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5310     13      0      0      0      0      0      2 
    1     88     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      1 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5382     13      0      0      0      0      1      2 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60      0      0      0      0      0      0   2619   1500    100      0   5458     13      0      0      0      0      0      0 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     46      0      0      0      0      0   2619   1500    100      0   5498     13      0      0      0      0      2      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     78      0      0      0      0      0   2619   1500    100      0   5530     13      0      0      0      0    238    158 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     45      0      0      0      0      0   2619   1500    100      0   5564     13      0      0      0      0    141     22 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     23      0      0      0      0      0   2619   1500    100      0   5596     13      0      0      0      0    139     21 
    1     89     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     40      0      0      0      0      0   2619   1500    100      0   5606     13      0      0      0      0     84      0 
    1     89     49     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     55      0      0      0      0      0   2619   1500    100      0   5642     13      0      0      0      0    141      1 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0     91     56     60     89      0      0      0      0      0   2619   1500    100      0   5676     13      0      0      0      0    139     23 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    118     57     60     89      2      0      0      0      0   2619   1500    100      0   5682     13      0      0      0      0   4504    991 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
    0    106     56     60      0      0      0      0      0      0   2619   1500    100      0   5486     13      0      0      0      0     27      0 
    1     88     48     52      0      0      0      0      0      0   2619   1500    100      0     17      2      0      0      0      0      0      0 
